Oxytropis_deflexa	16.9544
Astragalus_polyphyllus	19.5
Astragalus_kurtschumensis	16
Astragalus_intarrensis	12.5
Astragalus_neolipskyanus	21.6667
Astragalus_penduliflorus	14.8003
Astragalus_famatinae	25.3
Astragalus_idaeus	13
Astragalus_cryptanthus	16.25
Astragalus_schistosus	19
Astragalus_kabadianus	15
Oxytropis_exserta	11.7727
Astragalus_peckii	13.625
Astragalus_paposanus	18.2
Astragalus_ceramicus	19.852
Astragalus_ernestii	17.3548
Astragalus_sardaimionensis	18.8
Astragalus_lagopoides	25.8889
Astragalus_umbraticus	22.3704
Astragalus_mirabilis	14
Astragalus_aksuensis	16.4342
Astragalus_uraniolimneus	21.7143
Astragalus_cuyanus	16.3333
Astragalus_tehuelches	14.3333
Astragalus_brandegeei	22.1111
Astracantha_denudata	21.5417
Astragalus_howellii	17.5455
Astragalus_borodinii	13.5
Astragalus_thurberi	40.3924
Astragalus_lessertioides	19.4
Astragalus_zohrabi	17.6667
Astragalus_substipitatus	12
Astragalus_batangensis	14.75
Astragalus_tennesseensis	22.3444
Astragalus_salsugineus	12.5
Astragalus_pulviniformis	14.4
Astragalus_subumbellatus	23.2692
Astragalus_diphacus	46.4
Astragalus_ammodytes	8.5
Astragalus_brachyodontus	17.75
Astragalus_domeykoanus	17.4286
Astragalus_lurorum	15
Astragalus_achundovii	13.5
Astragalus_lacei	13
Astragalus_coriaceus	42.5714
Astragalus_xiphidium	23
Oxytropis_tianschanica	13.2
Astragalus_phlomoides	13
Astragalus_durandianus	15
Astragalus_caprinus	29.5122
Astragalus_urceolatus	14.3333
Astragalus_canadensis	20.1702
Astragalus_mangeri	16
Astragalus_cymbicarpos	22.1319
Astragalus_pseudoborodinii	13.6667
Astragalus_leiosemius	12
Astragalus_verticillatus	11.5
Astragalus_asymmetricus	27.8763
Astragalus_flexus	22.8571
Astragalus_peterae	14.3333
Astragalus_anserinus	17.85
Astragalus_eurekensis	21.3243
Astragalus_polozhiae	15.3333
Astragalus_conspicuus	18
Astragalus_multiceps	16.5
Astragalus_podocarpus	18.75
Astragalus_eremiticus	20.6091
Astragalus_stalinskyi	16.75
Astragalus_cimae	19.1111
Astragalus_tortuosus	24
Astragalus_denticulatus	13
Astragalus_eucosmus	17.2976
Astragalus_reventiformis	17.1475
Astragalus_patagonicus	18.1333
Astragalus_gilgitensis	14.5
Astragalus_kunlunensis	8
Astragalus_bezudensis	19.875
Astragalus_atwoodii	17.2
Astragalus_ovigerus	15.5
Astragalus_campylotrichus	21.8
Astragalus_spatulatus	23.4665
Astragalus_holmgreniorum	13.2353
Astragalus_graveolens	20.0303
Oxytropis_jordalii	15.1654
Astragalus_iselyi	18.8235
Astragalus_odoratus	24.85
Astragalus_harrisonii	14.9286
Astragalus_misellus	18.5294
Astragalus_sesquiflorus	18.2245
Oxytropis_albana	18.6875
Astragalus_jiuquanensis	7.5
Astragalus_cytisoides	19.3333
Astragalus_kralikii	25
Astragalus_triflorus	18.3158
Astragalus_boeticus	29.5672
Astragalus_goldmanii	46.2727
Astragalus_vulpinus	25.2917
Astragalus_macropterus	18.3
Astragalus_diminutivus	21.7857
Astragalus_uniflorus	22.9231
Astragalus_khoshjailensis	14.3333
Astragalus_shelkovnikovii	20
Astragalus_gorodkovii	7.5
Astragalus_cognatus	12.5
Astragalus_basineri	23.125
Astragalus_miser	18.2654
Astragalus_salmonis	22.7333
Astragalus_angarensis	19.641
