Group A	sect_Coluteocarpus	Astragalus dshimensis
Group A	sect_Coluteocarpus	Astragalus hoantchy
Group A	sect_Coluteocarpus	Astragalus otiporensis
Group A	sect_Coluteocarpus	Astragalus oxypterus
Group A	sect_Coluteocarpus	Astragalus paktiensis
Group A	sect_Pelta	
Group A	sect_Pelta	Astragalus edmondsonii
Group A	sect_Pelta	Astragalus olgae
Group A	sect_Pelta	Astragalus peltatus
Group A	sect_Pelta	Astragalus peltopsis
Group A	sect_Pelta	Astragalus perplexans
Group A	sect_Pelta	Astragalus wilhelminae
Group A	sect_Pendulina	
Group A	sect_Pendulina	Astragalus acormosus
Group A	sect_Pendulina	Astragalus adylovii
Group A	sect_Pendulina	Astragalus albertoregelia
Group A	sect_Pendulina	Astragalus andersianus
Group A	sect_Pendulina	Astragalus austro
Group A	sect_Pendulina	Astragalus baftensis
Group A	sect_Pendulina	Astragalus bogensis
Group A	sect_Pendulina	Astragalus dieterlei
Group A	sect_Pendulina	Astragalus gardanikaphtharicus
Group A	sect_Pendulina	Astragalus merxmuelleri
Group A	sect_Pendulina	Astragalus mirabilis
Group A	sect_Pendulina	Astragalus nuratensis
Group A	sect_Pendulina	Astragalus pauper
Group A	sect_Pendulina	Astragalus pauperiformis
Group A	sect_Pendulina	Astragalus secundiflorus
Group A	sect_Pendulina	Astragalus vegetior
Group A	sect_Pendulina	Astragalus viridiflorus
Group A	sect_Caprini	
Group A	sect_Caprini	Astragalus aaronii
Group A	sect_Caprini	Astragalus abbreviatus
Group A	sect_Caprini	Astragalus absentivus 
Group A	sect_Caprini	Astragalus adulterinus
Group A	sect_Caprini	Astragalus aegobromus
Group A	sect_Caprini	Astragalus aegobromus grandifrons
Group A	sect_Caprini	Astragalus aharicus
Group A	sect_Caprini	Astragalus akhanii
Group A	sect_Caprini	Astragalus aksaricus
Group A	sect_Caprini	Astragalus aktauensis
Group A	sect_Caprini	Astragalus aktauensis chodshamastonicus
Group A	sect_Caprini	Astragalus albertshoferi
Group A	sect_Caprini	Astragalus alexeenkoi
Group A	sect_Caprini	Astragalus alexeji
Group A	sect_Caprini	Astragalus aliomranii
Group A	sect_Caprini	Astragalus allectus
Group A	sect_Caprini	Astragalus altaicola
Group A	sect_Caprini	Astragalus altanii
Group A	sect_Caprini	Astragalus amygdalinus
Group A	sect_Caprini	Astragalus andaulgensis
Group A	sect_Caprini	Astragalus angustiflorus
Group A	sect_Caprini	Astragalus angustiflorus angustiflorus
Group A	sect_Caprini	Astragalus angustiflorus anatolicus
Group A	sect_Caprini	Astragalus anisomerus
Group A	sect_Caprini	Astragalus antalyensis
Group A	sect_Caprini	Astragalus aphanassjievii
Group A	sect_Caprini	Astragalus apiculatus
Group A	sect_Caprini	Astragalus apricus
Group A	sect_Caprini	Astragalus aqrabatensis
Group A	sect_Caprini	Astragalus archibaldii
Group A	sect_Caprini	Astragalus arianus
Group A	sect_Caprini	Astragalus aspreticola
Group A	sect_Caprini	Astragalus assadii
Group A	sect_Caprini	Astragalus atrovinosus
Group A	sect_Caprini	Astragalus auganus
Group A	sect_Caprini	Astragalus austrodarvasicus
Group A	sect_Caprini	Astragalus austrodshungaricus
Group A	sect_Caprini	Astragalus avicennicus
Group A	sect_Caprini	Astragalus bachardenii
Group A	sect_Caprini	Astragalus bakuensis
Group A	sect_Caprini	Astragalus balchanensis
Group A	sect_Caprini	Astragalus balchaschensis
Group A	sect_Caprini	Astragalus basilii
Group A	sect_Caprini	Astragalus basilicus
Group A	sect_Caprini	Astragalus belcheraghensis
Group A	sect_Caprini	Astragalus bilobatoalatus
Group A	sect_Caprini	Astragalus boreoafricanus
Group A	sect_Caprini	Astragalus bozakmanii
Group A	sect_Caprini	Astragalus brachystachys
Group A	sect_Caprini	Astragalus brotherusii
Group A	sect_Caprini	Astragalus buchtormensis
Group A	sect_Caprini	Astragalus buchtormensis fucescens
Group A	sect_Caprini	Astragalus callainus
Group A	sect_Caprini	Astragalus candolleanus
Group A	sect_Caprini	Astragalus cartilagineus
Group A	sect_Caprini	Astragalus cartilagineus cartilaginous
Group A	sect_Caprini	Astragalus cartilagineus honigbergeri
Group A	sect_Caprini	Astragalus chamanbidensis
Group A	sect_Caprini	Astragalus caprinus
Group A	sect_Caprini	Astragalus caprinus caprinus
Group A	sect_Caprini	Astragalus caprinus huetii
Group A	sect_Caprini	Astragalus cavanillesii
Group A	sect_Caprini	Astragalus charguschanus
Group A	sect_Caprini	Astragalus chlorodontus
Group A	sect_Caprini	Astragalus chrysanthus
Group A	sect_Caprini	Astragalus cisoxanus
Group A	sect_Caprini	Astragalus concinnus
Group A	sect_Caprini	Astragalus connectens
Group A	sect_Caprini	Astragalus controversus
Group A	sect_Caprini	Astragalus costatus
Group A	sect_Caprini	Astragalus czilduchtaroni
Group A	sect_Caprini	Astragalus damardanicus
Group A	sect_Caprini	Astragalus dasyanthus
Group A	sect_Caprini	Astragalus degilmonus
Group A	sect_Caprini	Astragalus delicatulus
Group A	sect_Caprini	Astragalus denticulatus
Group A	sect_Caprini	Astragalus drasianus
Group A	sect_Caprini	Astragalus edelbergianus
Group A	sect_Caprini	Astragalus ekbergii
Group A	sect_Caprini	Astragalus elwendicus
Group A	sect_Caprini	Astragalus eriobasis
Group A	sect_Caprini	Astragalus erythrosemius
Group A	sect_Caprini	Astragalus esferayenicus
Group A	sect_Caprini	Astragalus eupeplus
Group A	sect_Caprini	Astragalus eusarathron
Group A	sect_Caprini	Astragalus evanensis
Group A	sect_Caprini	Astragalus exasperatus
Group A	sect_Caprini	Astragalus exscapus
Group A	sect_Caprini	Astragalus exscapus exscapus
Group A	sect_Caprini	Astragalus exscapus pubiflorus
Group A	sect_Caprini	Astragalus exscapus transsilvanicus
Group A	sect_Caprini	Astragalus fabaceus
Group A	sect_Caprini	Astragalus farctissimus
Group A	sect_Caprini	Astragalus farctus
Group A	sect_Caprini	Astragalus farkharensis
Group A	sect_Caprini	Astragalus firuzkuhensis
Group A	sect_Caprini	Astragalus flemingii
Group A	sect_Caprini	Astragalus flexus
Group A	sect_Caprini	Astragalus fortuitus
Group A	sect_Caprini	Astragalus fukangensis
Group A	sect_Caprini	Astragalus gagnieui
Group A	sect_Caprini	Astragalus gandomanicus
Group A	sect_Caprini	Astragalus gaubae
Group A	sect_Caprini	Astragalus gaudanensis
Group A	sect_Caprini	Astragalus ghorbandicus
Group A	sect_Caprini	Astragalus gifanicus
Group A	sect_Caprini	Astragalus gilgitensis
Group A	sect_Caprini	Astragalus glabrescens
Group A	sect_Caprini	Astragalus gompholobium
Group A	sect_Caprini	Astragalus grey-wilsonianus
Group A	sect_Caprini	Astragalus gypsaceus
Group A	sect_Caprini	Astragalus gypsicola
Group A	sect_Caprini	Astragalus hamzae
Group A	sect_Caprini	Astragalus hermannii
Group A	sect_Caprini	Astragalus ibicinus
Group A	sect_Caprini	Astragalus ictericus
Group A	sect_Caprini	Astragalus imbecillus
Group A	sect_Caprini	Astragalus impexus
Group A	sect_Caprini	Astragalus inanae
Group A	sect_Caprini	Astragalus indistinctus
Group A	sect_Caprini	Astragalus indurescens
Group A	sect_Caprini	Astragalus inflaticarpus
Group A	sect_Caprini	Astragalus inquilinus
Group A	sect_Caprini	Astragalus iranshahrii
Group A	sect_Caprini	Astragalus ischredensis
Group A	sect_Caprini	Astragalus ishkamishensis
Group A	sect_Caprini	Astragalus issykkulensis
Group A	sect_Caprini	Astragalus jarmolenkoi
Group A	sect_Caprini	Astragalus johannis
Group A	sect_Caprini	Astragalus juniperetorum
Group A	sect_Caprini	Astragalus kamelinii
Group A	sect_Caprini	Astragalus kashafensis
Group A	sect_Caprini	Astragalus kashmarensis
Group A	sect_Caprini	Astragalus kaswinensis
Group A	sect_Caprini	Astragalus kermanschahensis
Group A	sect_Caprini	Astragalus khosrowabadensis
Group A	sect_Caprini	Astragalus khwaja-muhammadensis
Group A	sect_Caprini	Astragalus kirchhoffiae
Group A	sect_Caprini	Astragalus kirghisorum
Group A	sect_Caprini	Astragalus kirpicznikovii
Group A	sect_Caprini	Astragalus kjurendaghi
Group A	sect_Caprini	Astragalus kopetdaghi
Group A	sect_Caprini	Astragalus kopetdaghi kopetdaghi
Group A	sect_Caprini	Astragalus kopetdaghi orientikopetdaghensis
Group A	sect_Caprini	Astragalus korotkovae
Group A	sect_Caprini	Astragalus koulehensis
Group A	sect_Caprini	Astragalus kukkonenii
Group A	sect_Caprini	Astragalus kunarensis
Group A	sect_Caprini	Astragalus kuschkensis
Group A	sect_Caprini	Astragalus kusnetzovii
Group A	sect_Caprini	Astragalus laetus
Group A	sect_Caprini	Astragalus lagobromus
Group A	sect_Caprini	Astragalus lambinonii
Group A	sect_Caprini	Astragalus lanceolatus
Group A	sect_Caprini	Astragalus lasiopetalus
Group A	sect_Caprini	Astragalus lentilobus
Group A	sect_Caprini	Astragalus leonardii
Group A	sect_Caprini	Astragalus lepidus
Group A	sect_Caprini	Astragalus leporinus
Group A	sect_Caprini	Astragalus linczevskii
Group A	sect_Caprini	Astragalus lipskyi
Group A	sect_Caprini	Astragalus litwinowianus
Group A	sect_Caprini	Astragalus longipetalus
Group A	sect_Caprini	Astragalus luculentus
Group A	sect_Caprini	Astragalus maassoumii
Group A	sect_Caprini	Astragalus macronyx
Group A	sect_Caprini	Astragalus macropelmatus
Group A	sect_Caprini	Astragalus malacophyllus
Group A	sect_Caprini	Astragalus malatyaensis
Group A	sect_Caprini	Astragalus malaviensis
Group A	sect_Caprini	Astragalus managettae
Group A	sect_Caprini	Astragalus mardinensis
Group A	sect_Caprini	Astragalus margonensis
Group A	sect_Caprini	Astragalus maurus
Group A	sect_Caprini	Astragalus merkensis
Group A	sect_Caprini	Astragalus miralamensis
Group A	sect_Caprini	Astragalus modestus
Group A	sect_Caprini	Astragalus monanthemus
Group A	sect_Caprini	Astragalus mozaffarianii
Group A	sect_Caprini	Astragalus multijugus
Group A	sect_Caprini	Astragalus neochorgosicus
Group A	sect_Caprini	Astragalus neomobayenii
Group A	sect_Caprini	Astragalus neopodlechii
Group A	sect_Caprini	Astragalus nephtonensis
Group A	sect_Caprini	Astragalus neplii
Group A	sect_Caprini	Astragalus nicharensis
Group A	sect_Caprini	Astragalus nicolai
Group A	sect_Caprini	Astragalus nummularius
Group A	sect_Caprini	Astragalus nummularius nummularius
Group A	sect_Caprini	Astragalus nummularius trichopterus
Group A	sect_Caprini	Astragalus nurabadensis
Group A	sect_Caprini	Astragalus orbiculatus
Group A	sect_Caprini	Astragalus ovinus
Group A	sect_Caprini	Astragalus pakicus
Group A	sect_Caprini	Astragalus parvulus
Group A	sect_Caprini	Astragalus pascuicola
Group A	sect_Caprini	Astragalus patentipilosus
Group A	sect_Caprini	Astragalus pellitus
Group A	sect_Caprini	Astragalus penicillatus
Group A	sect_Caprini	Astragalus perdurans
Group A	sect_Caprini	Astragalus pindreensis
Group A	sect_Caprini	Astragalus pinetorum
Group A	sect_Caprini	Astragalus pinetorum pinetorum
Group A	sect_Caprini	Astragalus pinetorum alamutensis
Group A	sect_Caprini	Astragalus pinetorum declinatus
Group A	sect_Caprini	Astragalus pinetorum multifoliolatus
Group A	sect_Caprini	Astragalus piranshahricus
Group A	sect_Caprini	Astragalus platyfoliolatus
Group A	sect_Caprini	Astragalus polybotrys
Group A	sect_Caprini	Astragalus przevalskianus
Group A	sect_Caprini	Astragalus pseudoamygdalinus
Group A	sect_Caprini	Astragalus pseudobrachystachys
Group A	sect_Caprini	Astragalus pseudobuchtormensis
Group A	sect_Caprini	Astragalus pseudoeremophysa
Group A	sect_Caprini	Astragalus pseudogompholobium
Group A	sect_Caprini	Astragalus pseudoibicinus
Group A	sect_Caprini	Astragalus pseudoibicinus kowlikoshensis
Group A	sect_Caprini	Astragalus pseudoibicinus
Group A	sect_Caprini	Astragalus pseudoindurascens
Group A	sect_Caprini	Astragalus pseudojohannis
Group A	sect_Caprini	Astragalus pseudokurrumensis
Group A	sect_Caprini	Astragalus pseudomultijugus
Group A	sect_Caprini	Astragalus pseudopellitus
Group A	sect_Caprini	Astragalus pseudopinetorum
Group A	sect_Caprini	Astragalus pseudotitovii
Group A	sect_Caprini	Astragalus pseudotomentellus
Group A	sect_Caprini	Astragalus pseudoutriger
Group A	sect_Caprini	Astragalus pseudozagrosicus
Group A	sect_Caprini	Astragalus psilosepalus
Group A	sect_Caprini	Astragalus pulposus
Group A	sect_Caprini	Astragalus purpurascens
Group A	sect_Caprini	Astragalus pyrrhotrichus
Group A	sect_Caprini	Astragalus ramitensis
Group A	sect_Caprini	Astragalus rawianus
Group A	sect_Caprini	Astragalus remotijugus
Group A	sect_Caprini	Astragalus renzianus
Group A	sect_Caprini	Astragalus reticulato-venosus
Group A	sect_Caprini	Astragalus rhabdophorus
Group A	sect_Caprini	Astragalus rhizanthus
Group A	sect_Caprini	Astragalus rhizocephalus
Group A	sect_Caprini	Astragalus rhizocephalus hindukushensis
Group A	sect_Caprini	Astragalus rhizocephalus rhizocephalus
Group A	sect_Caprini	Astragalus rotundus
Group A	sect_Caprini	Astragalus rubellus
Group A	sect_Caprini	Astragalus rubrifolius
Group A	sect_Caprini	Astragalus rubrocalycinus
Group A	sect_Caprini	Astragalus rubromarginatus
Group A	sect_Caprini	Astragalus rubromarginatus oeroilanicus
Group A	sect_Caprini	Astragalus rubromarginatus rubromarginatus
Group A	sect_Caprini	Astragalus rubtzovii
Group A	sect_Caprini	Astragalus rufescens
Group A	sect_Caprini	Astragalus salangensis
Group A	sect_Caprini	Astragalus sanczirii
Group A	sect_Caprini	Astragalus sangcharakensis
Group A	sect_Caprini	Astragalus saremii
Group A	sect_Caprini	Astragalus sarytavicus
Group A	sect_Caprini	Astragalus savellanicus
Group A	sect_Caprini	Astragalus schanginianus
Group A	sect_Caprini	Astragalus schemachensis
Group A	sect_Caprini	Astragalus schmidii
Group A	sect_Caprini	Astragalus schutensis
Group A	sect_Caprini	Astragalus semilunatus
Group A	sect_Caprini	Astragalus sericeopuberulus
Group A	sect_Caprini	Astragalus sewertzowii
Group A	sect_Caprini	Astragalus shahsavarii
Group A	sect_Caprini	Astragalus shatuensis
Group A	sect_Caprini	Astragalus sisyrodites
Group A	sect_Caprini	Astragalus sojakii
Group A	sect_Caprini	Astragalus spitzenbergeri
Group A	sect_Caprini	Astragalus subinduratus
Group A	sect_Caprini	Astragalus subpenicillatus
Group A	sect_Caprini	Astragalus subrosulariformis
Group A	sect_Caprini	Astragalus subrosularis
Group A	sect_Caprini	Astragalus subspinescens
Group A	sect_Caprini	Astragalus substipitatus
Group A	sect_Caprini	Astragalus subverticillatus
Group A	sect_Caprini	Astragalus syreitschikovii
Group A	sect_Caprini	Astragalus takharensis
Group A	sect_Caprini	Astragalus talassicus
Group A	sect_Caprini	Astragalus taldicensis
Group A	sect_Caprini	Astragalus tanaiticus
Group A	sect_Caprini	Astragalus terekliensis
Group A	sect_Caprini	Astragalus titovii
Group A	sect_Caprini	Astragalus tomentellus
Group A	sect_Caprini	Astragalus touranicus
Group A	sect_Caprini	Astragalus trachycarpus
Group A	sect_Caprini	Astragalus tremolsianus
Group A	sect_Caprini	Astragalus trichostigma
Group A	sect_Caprini	Astragalus tschimganicus
Group A	sect_Caprini	Astragalus tupalangi
Group A	sect_Caprini	Astragalus urbanus
Group A	sect_Caprini	Astragalus urmiensis
Group A	sect_Caprini	Astragalus utriger
Group A	sect_Caprini	Astragalus varakensis
Group A	sect_Caprini	Astragalus varzobicus
Group A	sect_Caprini	Astragalus vereskensis
Group A	sect_Caprini	Astragalus vexans
Group A	sect_Caprini	Astragalus virens
Group A	sect_Caprini	Astragalus volkii
Group A	sect_Caprini	Astragalus vulcanicus
Group A	sect_Caprini	Astragalus webbianus
Group A	sect_Caprini	Astragalus wolgensis
Group A	sect_Caprini	Astragalus zagrosicus
Group A	sect_Caprini	Astragalus zangooianus
Group A	sect_Caprini	Astragalus zarokoensis
Group A	sect_Caprini	Astragalus zaprjagaevii
Group A	sect_Caprini	Astragalus ziaratensis
Group A	sect_Hololeios	
Group A	sect_Hololeios	Astragalus hololeios
Group A	sect_Erionotus	
Group A	sect_Erionotus	Astragalus adpressepilosus
Group A	sect_Erionotus	Astragalus babatagii
Group A	sect_Erionotus	Astragalus babatagii indurescens
Group A	sect_Erionotus	Astragalus bischkendicus
Group A	sect_Erionotus	Astragalus calamistratus
Group A	sect_Erionotus	Astragalus catabostrychos
Group A	sect_Erionotus	Astragalus chingoanus
Group A	sect_Erionotus	Astragalus chodshamastonicus
Group A	sect_Erionotus	Astragalus citrinus
Group A	sect_Erionotus	Astragalus citrinus citrinus
Group A	sect_Erionotus	Astragalus citrinus barrowianus
Group A	sect_Erionotus	Astragalus citrinus khorasanicus
Group A	sect_Erionotus	Astragalus curvipes
Group A	sect_Erionotus	Astragalus densus
Group A	sect_Erionotus	Astragalus echanensis
Group A	sect_Erionotus	Astragalus erionotus
Group A	sect_Erionotus	Astragalus erubescens
Group A	sect_Erionotus	Astragalus floccosifolius
Group A	sect_Erionotus	Astragalus ikonnikovii
Group A	sect_Erionotus	Astragalus kelikanensis
Group A	sect_Erionotus	Astragalus korolkovii
Group A	sect_Erionotus	Astragalus lalandei
Group A	sect_Erionotus	Astragalus lanuginosus
Group A	sect_Erionotus	Astragalus mironovii
Group A	sect_Erionotus	Astragalus mucidus
Group A	sect_Erionotus	Astragalus ochranthus
Group A	sect_Erionotus	Astragalus omissus
Group A	sect_Erionotus	Astragalus papillosus
Group A	sect_Erionotus	Astragalus pseudobabatagii
Group A	sect_Erionotus	Astragalus unilocularis
Group A	sect_Astragalus	
Group A	sect_Astragalus	Astragalus acanthochristianopsis
Group A	sect_Astragalus	Astragalus akkensis
Group A	sect_Astragalus	Astragalus albovillosus
Group A	sect_Astragalus	Astragalus aleppicus
Group A	sect_Astragalus	Astragalus aleppicus aleppicus
Group A	sect_Astragalus	Astragalus aleppicus megaloceras
Group A	sect_Astragalus	Astragalus anthosphaerus
Group A	sect_Astragalus	Astragalus baissunensis
Group A	sect_Astragalus	Astragalus basineri
Group A	sect_Astragalus	Astragalus bezudensis
Group A	sect_Astragalus	Astragalus borraginaceus
Group A	sect_Astragalus	Astragalus caraganae
Group A	sect_Astragalus	Astragalus caryolobus
Group A	sect_Astragalus	Astragalus christianus
Group A	sect_Astragalus	Astragalus christianus christianus
Group A	sect_Astragalus	Astragalus christianus sintenisii
Group A	sect_Astragalus	Astragalus cilicius
Group A	sect_Astragalus	Astragalus columnaris
Group A	sect_Astragalus	Astragalus diyarbakirensis
Group A	sect_Astragalus	Astragalus drupaceus
Group A	sect_Astragalus	Astragalus eigii
Group A	sect_Astragalus	Astragalus elatior
Group A	sect_Astragalus	Astragalus faurei
Group A	sect_Astragalus	Astragalus gilvus
Group A	sect_Astragalus	Astragalus graecus
Group A	sect_Astragalus	Astragalus harpocarpus
Group A	sect_Astragalus	Astragalus hedgei
Group A	sect_Astragalus	Astragalus huber-morathii
Group A	sect_Astragalus	Astragalus ilachchiensis
Group A	sect_Astragalus	Astragalus lacei
Group A	sect_Astragalus	Astragalus macrocarpus
Group A	sect_Astragalus	Astragalus macrocarpus macrocarpus
Group A	sect_Astragalus	Astragalus macrocarpus lefkarensis
Group A	sect_Astragalus	Astragalus maurorum
Group A	sect_Astragalus	Astragalus melanophrurius
Group A	sect_Astragalus	Astragalus nervulosus
Group A	sect_Astragalus	Astragalus neurocarpus
Group A	sect_Astragalus	Astragalus nigrocalycinus
Group A	sect_Astragalus	Astragalus nuciferus
Group A	sect_Astragalus	Astragalus orthocarpoides
Group A	sect_Astragalus	Astragalus orthocarpus
Group A	sect_Astragalus	Astragalus pisidicus
Group A	sect_Astragalus	Astragalus pseudo-orthocarpus
Group A	sect_Astragalus	Astragalus rahiminejadii
Group A	sect_Astragalus	Astragalus retamocarpus
Group A	sect_Astragalus	Astragalus rosae
Group A	sect_Astragalus	Astragalus sabzakensis
Group A	sect_Astragalus	Astragalus salehabadensis
Group A	sect_Astragalus	Astragalus schizotropis
Group A	sect_Astragalus	Astragalus siahderrensis
Group A	sect_Astragalus	Astragalus silifkeense
Group A	sect_Astragalus	Astragalus sulfuratus
Group A	sect_Astragalus	Astragalus tephrosioides
Group A	sect_Astragalus	Astragalus torbathaydariyehensis
Group A	sect_Astragalus	Astragalus turkestanus
Group A	sect_Astragalus	Astragalus zarreianus
Group A	sect_Christianophysa	
Group A	sect_Christianophysa	Astragalus victoriae
Group A	sect_Lithoon	
Group A	sect_Lithoon	Astragalus sieversianus
Group A	sect_Chronopus	
Group A	sect_Chronopus	Astragalus bazmanicus
Group A	sect_Chronopus	Astragalus dactylocarpus
Group A	sect_Chronopus	Astragalus dactylocarpus dactylocarpus
Group A	sect_Chronopus	Astragalus dactylocarpus acinaciferus
Group A	sect_Chronopus	Astragalus ensifer
Group A	sect_Chronopus	Astragalus fruticosus
Group A	sect_Chronopus	Astragalus gombo
Group A	sect_Chronopus	Astragalus gomboeformis
Group A	sect_Chronopus	Astragalus jesdianus
Group A	sect_Chronopus	Astragalus khaneradarensis
Group A	sect_Chronopus	Astragalus sieberi
Group A	sect_Chronopus	Astragalus sparsus
Group A	sect_Chronopus	Astragalus trigonus
Group A	sect_Chronopus	Astragalus vanillae
Group A	sect_Eremophysa	
Group A	sect_Eremophysa	Astragalus chiwensis
Group A	sect_Eremophysa	Astragalus citoinflatus
Group A	sect_Eremophysa	Astragalus jarmalii
Group A	sect_Eremophysa	Astragalus kahiricus
Group A	sect_Eremophysa	Astragalus kelifii
Group A	sect_Eremophysa	Astragalus lehmannianus
Group A	sect_Eremophysa	Astragalus leiophysa
Group A	sect_Eremophysa	Astragalus litwinowii
Group A	sect_Eremophysa	Astragalus maximowiczii
Group A	sect_Eremophysa	Astragalus rassulovae
Group A	sect_Eremophysa	Astragalus sphaerophysa
Group A	sect_Eremophysa	Astragalus tatjanae
Group A	sect_Eremophysa	Astragalus winkleri
Group A	sect_Alopecuroidei	
Group A	sect_Alopecuroidei	Astragalus alopecias
Group A	sect_Alopecuroidei	Astragalus alopecuroides
Group A	sect_Alopecuroidei	Astragalus alopecuroides alopecuroides
Group A	sect_Alopecuroidei	Astragalus alopecuroides grosii
Group A	sect_Alopecuroidei	Astragalus alopecurus
Group A	sect_Alopecuroidei	Astragalus arasbaranensis
Group A	sect_Alopecuroidei	Astragalus aytatchii
Group A	sect_Alopecuroidei	Astragalus bahcesarayensis
Group A	sect_Alopecuroidei	Astragalus burqinensis
Group A	sect_Alopecuroidei	Astragalus crinitus
Group A	sect_Alopecuroidei	Astragalus dasysemius
Group A	sect_Alopecuroidei	Astragalus dictyolobus
Group A	sect_Alopecuroidei	Astragalus dipsaceus
Group A	sect_Alopecuroidei	Astragalus ebrahimabadensis
Group A	sect_Alopecuroidei	Astragalus echinops
Group A	sect_Alopecuroidei	Astragalus ehrenbergii
Group A	sect_Alopecuroidei	Astragalus ekicii
Group A	sect_Alopecuroidei	Astragalus elatus
Group A	sect_Alopecuroidei	Astragalus eximius
Group A	sect_Alopecuroidei	Astragalus foliosus
Group A	sect_Alopecuroidei	Astragalus genuflexus
Group A	sect_Alopecuroidei	Astragalus globiceps
Group A	sect_Alopecuroidei	Astragalus gymnalopecias
Group A	sect_Alopecuroidei	Astragalus hamadanus
Group A	sect_Alopecuroidei	Astragalus hymenocalyx
Group A	sect_Alopecuroidei	Astragalus jessenii
Group A	sect_Alopecuroidei	Astragalus kirrindicus
Group A	sect_Alopecuroidei	Astragalus kulabensis
Group A	sect_Alopecuroidei	Astragalus kushmasarensis
Group A	sect_Alopecuroidei	Astragalus latianicus
Group A	sect_Alopecuroidei	Astragalus maabudii
Group A	sect_Alopecuroidei	Astragalus macrocephalus
Group A	sect_Alopecuroidei	Astragalus macrocephalus macrocephalus
Group A	sect_Alopecuroidei	Astragalus macrocephalus cucullaris
Group A	sect_Alopecuroidei	Astragalus macrocephalus finitimus
Group A	sect_Alopecuroidei	Astragalus megalotropis
Group A	sect_Alopecuroidei	Astragalus mogoltavicus
Group A	sect_Alopecuroidei	Astragalus neoassadianus
Group A	sect_Alopecuroidei	Astragalus neomaassoumianus
Group A	sect_Alopecuroidei	Astragalus obtusifolius
Group A	sect_Alopecuroidei	Astragalus oocephalus
Group A	sect_Alopecuroidei	Astragalus ovabaghensis
Group A	sect_Alopecuroidei	Astragalus panduratus
Group A	sect_Alopecuroidei	Astragalus phlomoides
